Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Last Name_lastName""), Apellido)",Chrome 113.0.0.0,,,2023-05-23 17:42:31,2023-05-23 17:42:34,"2,577s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Email_userEmail""), Email)",Chrome 113.0.0.0,,,2023-05-23 17:42:34,2023-05-23 17:42:37,"3,753s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Age_age""), Edad)",Chrome 113.0.0.0,,,2023-05-23 17:42:37,2023-05-23 17:42:39,"1,356s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Salary_salary""), Salario)",Chrome 113.0.0.0,,,2023-05-23 17:42:39,2023-05-23 17:42:40,"1,199s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Department_department""), Departamento)",Chrome 113.0.0.0,,,2023-05-23 17:42:40,2023-05-23 17:42:41,"1,432s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Submit""))",Chrome 113.0.0.0,,,2023-05-23 17:42:41,2023-05-23 17:42:42,"0,725s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Add_searchBox""), TextoaBuscar)",Chrome 113.0.0.0,,,2023-05-23 17:42:42,2023-05-23 17:42:43,"1,387s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/svg""))",Chrome 113.0.0.0,,,2023-05-23 17:42:43,2023-05-23 17:42:44,"0,772s",PASSED
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-23 17:42:44,2023-05-23 17:42:45,"0,610s",PASSED
delay(DelayCorto),Chrome 113.0.0.0,,,2023-05-23 17:42:45,2023-05-23 17:42:46,"1,023s",PASSED
"verifyMatch(TextoaBuscar, TextoaBuscar, true)",Chrome 113.0.0.0,,,2023-05-23 17:42:46,2023-05-23 17:42:46,"0,007s",PASSED
closeBrowser(),Chrome 113.0.0.0,,,2023-05-23 17:42:46,2023-05-23 17:42:47,"1,237s",PASSED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-23 17:42:47,2023-05-23 17:42:47,"0,006s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-23 17:42:47,2023-05-23 17:42:47,"0,007s",PASSED
Video,Chrome 113.0.0.0,,,2023-05-23 17:42:49,2023-05-23 17:42:49,"0,001s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Variables_simples,Chrome 113.0.0.0,,,2023-05-23 17:42:50,2023-05-23 17:43:21,"31,517s",PASSED
Start listener action : executeRows,Chrome 113.0.0.0,,,2023-05-23 17:42:50,2023-05-23 17:42:50,"0,384s",PASSED
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-23 17:42:50,2023-05-23 17:42:53,"3,265s",PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-23 17:42:53,2023-05-23 17:42:54,"0,299s",PASSED
"navigateToUrl(""https://demoqa.com/webtables"")",Chrome 113.0.0.0,,,2023-05-23 17:42:54,2023-05-23 17:42:59,"5,258s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Add""))",Chrome 113.0.0.0,,,2023-05-23 17:42:59,2023-05-23 17:43:02,"2,675s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_First Name_firstName""), Nombre)",Chrome 113.0.0.0,,,2023-05-23 17:43:02,2023-05-23 17:43:04,"1,804s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Last Name_lastName""), Apellido)",Chrome 113.0.0.0,,,2023-05-23 17:43:04,2023-05-23 17:43:06,"2,017s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Email_userEmail""), Email)",Chrome 113.0.0.0,,,2023-05-23 17:43:06,2023-05-23 17:43:07,"1,788s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Age_age""), Edad)",Chrome 113.0.0.0,,,2023-05-23 17:43:07,2023-05-23 17:43:09,"1,597s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Salary_salary""), Salario)",Chrome 113.0.0.0,,,2023-05-23 17:43:09,2023-05-23 17:43:10,"1,386s",PASSED
