Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 15:25:19,2023-05-23 15:25:19,"0,001s",PASSED
,,,,,,,
Test Cases/CursoKatalon/EsperaExplicita,Firefox 113.0,,,2023-05-23 15:25:19,2023-05-23 15:25:54,"34,983s",PASSED
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 15:25:19,2023-05-23 15:25:19,"0,002s",PASSED
"openBrowser("""")",Firefox 113.0,,,2023-05-23 15:25:21,2023-05-23 15:25:39,"17,668s",PASSED
"navigateToUrl(""https://www.seleniumeasy.com/katalon-studio"")",Firefox 113.0,,,2023-05-23 15:25:39,2023-05-23 15:25:44,"4,725s",PASSED
maximizeWindow(),Firefox 113.0,,,2023-05-23 15:25:44,2023-05-23 15:25:44,"0,024s",PASSED
"click(findTestObject(""Object Repository/ExperaExplicita/Page_Katalon Studio Tutorials  Selenium Easy/a_The collaboration of AI and Codeless The New Era""))",Firefox 113.0,,,2023-05-23 15:25:44,2023-05-23 15:25:49,"5,467s",PASSED
waitForPageLoad(DelayLargo),Firefox 113.0,,,2023-05-23 15:25:49,2023-05-23 15:25:50,"0,895s",PASSED
"scrollToElement(findTestObject(""ExperaExplicita/Page_The collaboration of AI and Codeless T_3f0da5/img_AppliTools Artificial Intelligences App_7a5097""), 0)",Firefox 113.0,,,2023-05-23 15:25:50,2023-05-23 15:25:51,"0,803s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/ExperaExplicita/Page_The collaboration of AI and Codeless T_3f0da5/img_AppliTools Artificial Intelligences App_7a5097""))",Firefox 113.0,,,2023-05-23 15:25:51,2023-05-23 15:25:51,"0,719s",PASSED
closeBrowser(),Firefox 113.0,,,2023-05-23 15:25:51,2023-05-23 15:25:54,"2,545s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 15:25:54,2023-05-23 15:25:54,"0,000s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 15:25:54,2023-05-23 15:25:54,"0,001s",PASSED
